1787730267660	0
1787730267871	0
1787730268081	0
1787730268292	0
1787730268503	0
1787730268713	0
1787730268924	0
1787730269134	0
1787730269344	0
1787730269554	0
1787730269764	0
1787730269974	0
1787730270184	0
1787730270395	0
1787730270605	0
1787730270815	0
1787730271025	0
1787730271236	0
1787730271446	0
1787730271657	0
1787730271868	0
1787730272079	0
1787730272290	0
1787730272500	0
1787730272711	0
1787730272922	0
1787730273132	0
1787730273342	0
1787730273553	0
1787730273763	0
1787730273973	0
1787730274184	0
1787730274394	0
1787730274605	0
1787730274815	0
1787730275025	0
1787730275235	0
1787730275445	0
1787730275655	0
1787730275865	0
1787730276075	0
1787730276285	0
1787730276495	0
1787730276705	0
1787730276915	0
1787730277125	0
1787730277336	0
1787730277546	0
1787730277756	0
1787730277967	0
1787730278178	0
1787730278388	0
1787730278599	0
1787730278809	0
1787730279020	0
1787730279230	0
1787730279441	0
1787730279651	0
1787730279861	0
1787730280072	0
1787730280283	0
1787730280493	0
1787730280703	0
1787730280914	0
1787730281124	0
1787730281334	0
1787730281544	0
1787730281755	0
1787730281965	0
1787730282175	0
1787730282385	0
1787730282596	0
1787730282806	0
1787730283016	0
1787730283227	0
1787730283438	0
1787730283648	0
1787730283859	0
1787730284069	0
1787730284280	0
1787730284491	0
1787730284701	0
1787730284912	0
1787730285123	0
1787730285333	0
1787730285543	0
1787730285753	0
1787730285964	0
1787730286174	0
1787730286385	0
1787730286595	0
1787730286805	0
1787730287015	0
1787730287226	0
1787730287436	0
1787730287646	0
1787730287857	0
1787730288067	0
1787730288277	0
1787730288488	0
1787730288698	0
1787730288909	0
1787730289119	0
1787730289330	0
1787730289540	0
1787730289751	0
1787730289961	0
1787730290172	0
1787730290382	0
1787730290593	0
1787730290803	0
1787730291013	0
1787730291224	0
1787730291434	0
1787730291645	0
1787730291855	0
1787730292065	0
1787730292276	0
1787730292486	0
1787730292696	0
1787730292906	0
1787730293116	0
1787730293326	0
1787730293536	0
1787730293746	0
1787730293956	0
1787730294167	0
1787730294377	0
1787730294587	0
1787730294797	0
1787730295007	0
1787730295217	0
1787730295427	0
1787730295638	0
1787730295848	0
1787730296058	0
1787730296268	0
1787730296478	0
1787730296688	0
1787730296898	0
1787730297108	0
1787730297319	0
1787730297529	0
1787730297739	0
1787730297949	0
1787730298159	0
1787730298369	0
1787730298580	0
1787730298790	0
1787730299000	0
1787730299211	0
1787730299421	0
1787730299631	0
1787730299841	0
1787730300051	0
1787730300262	0
1787730300472	0
1787730300682	0
1787730300892	0
1787730301102	0
1787730301312	0
1787730301522	0
1787730301731	0
1787730301942	0
1787730302152	0
1787730302362	0
1787730302572	0
1787730302782	0
1787730302992	0
1787730303203	0
1787730303413	0
1787730303623	0
1787730303833	0
1787730304043	0
1787730304253	0
1787730304463	0
1787730304674	0
1787730304884	0
1787730305094	0
1787730305304	0
1787730305514	0
1787730305725	0
1787730305935	0
1787730306145	0
1787730306355	0
1787730306565	0
1787730306776	0
1787730306986	0
1787730307196	0
1787730307406	0
1787730307616	0
1787730307826	0
1787730308037	0
1787730308248	0
1787730308458	0
1787730308668	0
1787730308880	0
1787730309090	0
1787730309301	0
1787730309511	0
1787730309721	0
1787730309931	0
1787730310141	0
1787730310351	0
1787730310561	0
1787730310771	0
1787730310981	0
1787730311192	0
1787730311403	0
1787730311614	0
1787730311825	0
1787730312036	0
1787730312247	0
1787730312457	0
1787730312667	0
1787730312878	0
1787730313089	0
1787730313300	0
1787730313510	0
1787730313721	0
1787730313932	0
1787730314143	0
1787730314353	0
1787730314564	0
1787730314774	0
1787730314984	0
1787730315195	0
1787730315405	0
1787730315616	0
1787730315827	0
1787730316037	0
1787730316248	0
1787730316459	0
1787730316670	0
1787730316880	0
1787730317091	0
1787730317301	0
1787730317512	0
1787730317722	0
1787730317933	0
1787730318143	0
1787730318353	0
1787730318564	0
1787730318774	0
1787730318986	0
1787730319197	0
1787730319407	0
1787730319618	0
1787730319828	0
1787730320039	0
1787730320250	0
1787730320460	0
1787730320670	0
1787730320881	0
1787730321092	0
1787730321303	0
1787730321513	0
1787730321724	0
1787730321934	0
1787730322144	0
1787730322354	0
1787730322565	0
1787730322777	0
1787730322988	0
1787730323198	0
1787730323409	0
1787730323619	0
1787730323830	0
1787730324041	0
1787730324251	0
1787730324462	0
1787730324672	0
1787730324884	0
1787730325095	0
1787730325307	0
1787730325517	0
1787730325728	0
1787730325938	0
1787730326149	0
1787730326359	0
1787730326570	0
1787730326780	0
1787730326991	0
1787730327201	0
1787730327411	0
1787730327623	0
1787730327833	0
1787730328044	0
1787730328255	0
1787730328465	0
1787730328676	0
1787730328887	0
1787730329098	0
1787730329309	0
1787730329519	0
1787730329730	0
1787730329940	0
1787730330152	0
1787730330362	0
1787730330573	0
1787730330784	0
1787730330996	0
1787730331207	0
1787730331418	0
1787730331628	0
1787730331839	0
1787730332049	0
1787730332260	0
1787730332471	0
1787730332682	0
1787730332893	0
1787730333103	0
1787730333314	0
1787730333524	0
1787730333735	0
1787730333946	0
1787730334157	0
1787730334368	0
1787730334579	0
1787730334790	0
1787730335001	0
1787730335212	0
1787730335422	0
1787730335633	0
1787730335843	0
1787730336053	0
1787730336264	0
1787730336475	0
1787730336685	0
1787730336895	0
1787730337106	0
1787730337317	0
1787730337528	0
1787730337738	0
1787730337949	0
1787730338159	0
1787730338369	0
1787730338581	0
1787730338792	0
1787730339003	0
1787730339213	0
1787730339423	0
1787730339634	0
1787730339845	0
1787730340056	0
1787730340267	0
1787730340477	0
1787730340687	0
1787730340898	0
1787730341108	0
1787730341319	0
1787730341529	0
1787730341740	0
1787730341950	0
1787730342161	0
1787730342371	0
1787730342582	0
1787730342792	0
1787730343003	0
1787730343213	0
1787730343424	0
1787730343635	0
1787730343845	0
1787730344055	0
1787730344266	0
1787730344477	0
1787730344687	0
1787730344898	0
1787730345108	0
1787730345319	0
1787730345529	0
1787730345740	0
1787730345950	0
1787730346161	0
1787730346371	0
1787730346583	0
1787730346793	0
1787730347003	0
1787730347214	0
1787730347424	0
1787730347635	0
1787730347846	0
1787730348055	0
1787730348266	0
1787730348477	0
1787730348688	0
1787730348898	0
1787730349109	0
1787730349319	0
1787730349530	0
1787730349740	0
1787730349950	0
1787730350161	0
1787730350371	0
1787730350581	0
1787730350792	0
1787730351003	0
1787730351214	0
1787730351425	0
1787730351635	0
1787730351846	0
1787730352057	0
1787730352267	0
1787730352478	0
1787730352688	0
1787730352898	0
1787730353109	0
1787730353319	0
1787730353530	0
1787730353740	0
1787730353950	0
1787730354161	0
1787730354371	0
1787730354582	0
1787730354793	0
1787730355003	0
1787730355213	0
1787730355424	0
1787730355635	0
1787730355846	0
1787730356056	0
1787730356266	0
1787730356477	0
1787730356687	0
1787730356897	0
1787730357107	0
1787730357317	0
1787730357528	0
1787730357738	0
1787730357949	0
1787730358159	0
1787730358372	0
1787730358582	0
1787730358792	0
1787730359003	0
1787730359213	0
1787730359423	0
1787730359634	0
1787730359844	0
1787730360054	0
1787730360265	0
1787730360475	0
1787730360685	0
1787730360895	0
1787730361106	0
1787730361317	0
1787730361527	0
1787730361737	0
1787730361948	0
1787730362158	0
1787730362369	0
1787730362580	0
1787730362790	0
1787730363001	0
1787730363212	0
1787730363424	0
1787730363635	0
1787730363845	0
1787730364056	0
1787730364266	0
1787730364477	0
1787730364688	0
1787730364899	0
1787730365109	0
1787730365320	0
1787730365530	0
1787730365741	0
1787730365952	0
1787730366162	0
1787730366373	0
1787730366584	0
1787730366794	0
1787730367004	0
1787730367215	0
1787730367426	0
1787730367636	0
1787730367847	0
1787730368057	0
1787730368267	0
1787730368478	0
1787730368689	0
1787730368900	0
1787730369110	0
1787730369321	0
1787730369532	0
1787730369742	0
1787730369952	0
1787730370162	0
1787730370372	0
1787730370583	0
1787730370794	0
1787730371004	0
1787730371214	0
1787730371427	0
1787730371637	0
1787730371847	0
1787730372057	0
1787730372267	0
1787730372478	0
1787730372688	0
1787730372898	0
1787730373108	0
1787730373319	0
1787730373529	0
1787730373739	0
1787730373949	0
1787730374159	0
1787730374370	0
1787730374580	0
1787730374791	0
1787730375001	0
1787730375212	0
1787730375422	0
1787730375633	0
1787730375844	0
1787730376054	0
1787730376265	0
1787730376475	0
1787730376686	0
1787730376896	0
1787730377107	0
1787730377317	0
1787730377528	0
1787730377738	0
1787730377949	0
1787730378159	0
1787730378369	0
1787730378579	0
1787730378789	0
1787730379000	0
1787730379210	0
1787730379420	0
1787730379630	0
1787730379840	0
1787730380050	0
1787730380260	0
1787730380470	0
1787730380680	0
1787730380890	0
1787730381100	0
1787730381310	0
1787730381520	0
1787730381731	0
1787730381941	0
1787730382152	0
1787730382362	0
1787730382572	0
1787730382783	0
1787730382993	0
1787730383203	0
1787730383414	0
1787730383624	0
1787730383834	0
1787730384045	0
1787730384255	0
1787730384466	0
1787730384676	0
1787730384886	0
1787730385097	0
1787730385307	0
1787730385517	0
1787730385727	0
1787730385937	0
1787730386148	0
1787730386358	0
1787730386568	0
1787730386779	0
1787730386989	0
1787730387200	0
1787730387411	0
1787730387621	0
1787730387832	0
1787730388043	0
1787730388253	0
1787730388463	0
1787730388674	0
1787730388885	0
1787730389096	0
1787730389306	0
1787730389517	0
1787730389727	0
1787730389937	0
1787730390147	0
1787730390357	0
1787730390567	0
1787730390777	0
1787730390988	0
1787730391198	0
1787730391408	0
1787730391619	0
1787730391829	0
1787730392039	0
1787730392249	0
1787730392460	0
1787730392670	0
1787730392880	0
1787730393091	0
1787730393301	0
1787730393512	0
1787730393722	0
1787730393933	0
1787730394144	0
1787730394354	0
1787730394565	0
1787730394776	0
1787730394986	0
1787730395196	0
1787730395407	0
1787730395618	0
1787730395828	0
1787730396038	0
1787730396249	0
1787730396458	0
1787730396669	0
1787730396879	0
1787730397089	0
1787730397301	0
1787730397511	0
1787730397722	0
1787730397933	0
1787730398143	0
