1787730323586	[{"Endpoint":"https://172.30.140.101:2379","Status":{"header":{"cluster_id":15018683188226078538,"member_id":14296685853265834734,"revision":463329,"raft_term":4},"version":"3.6.8","dbSize":2379776,"leader":932788828838692852,"raftIndex":628481,"raftTerm":4,"raftAppliedIndex":628481,"dbSizeInUse":1392640,"storageVersion":"3.6.0","dbSizeQuota":2147483648,"downgradeInfo":{}}},{"Endpoint":"https://172.30.140.102:2379","Status":{"header":{"cluster_id":15018683188226078538,"member_id":12205607066491537982,"revision":463329,"raft_term":4},"version":"3.6.8","dbSize":2383872,"leader":932788828838692852,"raftIndex":628481,"raftTerm":4,"raftAppliedIndex":628481,"dbSizeInUse":1392640,"storageVersion":"3.6.0","dbSizeQuota":2147483648,"downgradeInfo":{}}},{"Endpoint":"https://172.30.140.103:2379","Status":{"header":{"cluster_id":15018683188226078538,"member_id":932788828838692852,"revision":463330,"raft_term":4},"version":"3.6.8","dbSize":2424832,"leader":932788828838692852,"raftIndex":628482,"raftTerm":4,"raftAppliedIndex":628482,"dbSizeInUse":1388544,"storageVersion":"3.6.0","dbSizeQuota":2147483648,"downgradeInfo":{}}}]
1787730324814	[{"Endpoint":"https://172.30.140.101:2379","Status":{"header":{"cluster_id":15018683188226078538,"member_id":14296685853265834734,"revision":463334,"raft_term":4},"version":"3.6.8","dbSize":2379776,"leader":932788828838692852,"raftIndex":628488,"raftTerm":4,"raftAppliedIndex":628488,"dbSizeInUse":1396736,"storageVersion":"3.6.0","dbSizeQuota":2147483648,"downgradeInfo":{}}},{"Endpoint":"https://172.30.140.102:2379","Status":{"header":{"cluster_id":15018683188226078538,"member_id":12205607066491537982,"revision":463334,"raft_term":4},"version":"3.6.8","dbSize":2383872,"leader":932788828838692852,"raftIndex":628488,"raftTerm":4,"raftAppliedIndex":628488,"dbSizeInUse":1396736,"storageVersion":"3.6.0","dbSizeQuota":2147483648,"downgradeInfo":{}}},{"Endpoint":"https://172.30.140.103:2379","Status":{"header":{"cluster_id":15018683188226078538,"member_id":932788828838692852,"revision":463334,"raft_term":4},"version":"3.6.8","dbSize":2424832,"leader":932788828838692852,"raftIndex":628488,"raftTerm":4,"raftAppliedIndex":628488,"dbSizeInUse":1392640,"storageVersion":"3.6.0","dbSizeQuota":2147483648,"downgradeInfo":{}}}]
1787730326053	[{"Endpoint":"https://172.30.140.101:2379","Status":{"header":{"cluster_id":15018683188226078538,"member_id":14296685853265834734,"revision":463336,"raft_term":4},"version":"3.6.8","dbSize":2379776,"leader":932788828838692852,"raftIndex":628492,"raftTerm":4,"raftAppliedIndex":628492,"dbSizeInUse":1396736,"storageVersion":"3.6.0","dbSizeQuota":2147483648,"downgradeInfo":{}}},{"Endpoint":"https://172.30.140.102:2379","Status":{"header":{"cluster_id":15018683188226078538,"member_id":12205607066491537982,"revision":463336,"raft_term":4},"version":"3.6.8","dbSize":2383872,"leader":932788828838692852,"raftIndex":628492,"raftTerm":4,"raftAppliedIndex":628492,"dbSizeInUse":1396736,"storageVersion":"3.6.0","dbSizeQuota":2147483648,"downgradeInfo":{}}},{"Endpoint":"https://172.30.140.103:2379","Status":{"header":{"cluster_id":15018683188226078538,"member_id":932788828838692852,"revision":463336,"raft_term":4},"version":"3.6.8","dbSize":2424832,"leader":932788828838692852,"raftIndex":628492,"raftTerm":4,"raftAppliedIndex":628492,"dbSizeInUse":1392640,"storageVersion":"3.6.0","dbSizeQuota":2147483648,"downgradeInfo":{}}}]
1787730327283	[{"Endpoint":"https://172.30.140.101:2379","Status":{"header":{"cluster_id":15018683188226078538,"member_id":14296685853265834734,"revision":463340,"raft_term":4},"version":"3.6.8","dbSize":2379776,"leader":932788828838692852,"raftIndex":628496,"raftTerm":4,"raftAppliedIndex":628496,"dbSizeInUse":1400832,"storageVersion":"3.6.0","dbSizeQuota":2147483648,"downgradeInfo":{}}},{"Endpoint":"https://172.30.140.102:2379","Status":{"header":{"cluster_id":15018683188226078538,"member_id":12205607066491537982,"revision":463340,"raft_term":4},"version":"3.6.8","dbSize":2383872,"leader":932788828838692852,"raftIndex":628496,"raftTerm":4,"raftAppliedIndex":628496,"dbSizeInUse":1400832,"storageVersion":"3.6.0","dbSizeQuota":2147483648,"downgradeInfo":{}}},{"Endpoint":"https://172.30.140.103:2379","Status":{"header":{"cluster_id":15018683188226078538,"member_id":932788828838692852,"revision":463340,"raft_term":4},"version":"3.6.8","dbSize":2424832,"leader":932788828838692852,"raftIndex":628496,"raftTerm":4,"raftAppliedIndex":628496,"dbSizeInUse":1396736,"storageVersion":"3.6.0","dbSizeQuota":2147483648,"downgradeInfo":{}}}]
1787730328511	[{"Endpoint":"https://172.30.140.101:2379","Status":{"header":{"cluster_id":15018683188226078538,"member_id":14296685853265834734,"revision":463342,"raft_term":4},"version":"3.6.8","dbSize":2379776,"leader":932788828838692852,"raftIndex":628500,"raftTerm":4,"raftAppliedIndex":628500,"dbSizeInUse":1388544,"storageVersion":"3.6.0","dbSizeQuota":2147483648,"downgradeInfo":{}}},{"Endpoint":"https://172.30.140.102:2379","Status":{"header":{"cluster_id":15018683188226078538,"member_id":12205607066491537982,"revision":463344,"raft_term":4},"version":"3.6.8","dbSize":2383872,"leader":932788828838692852,"raftIndex":628504,"raftTerm":4,"raftAppliedIndex":628504,"dbSizeInUse":1388544,"storageVersion":"3.6.0","dbSizeQuota":2147483648,"downgradeInfo":{}}},{"Endpoint":"https://172.30.140.103:2379","Status":{"header":{"cluster_id":15018683188226078538,"member_id":932788828838692852,"revision":463346,"raft_term":4},"version":"3.6.8","dbSize":2424832,"leader":932788828838692852,"raftIndex":628506,"raftTerm":4,"raftAppliedIndex":628506,"dbSizeInUse":1396736,"storageVersion":"3.6.0","dbSizeQuota":2147483648,"downgradeInfo":{}}}]
1787730329741	[{"Endpoint":"https://172.30.140.101:2379","Status":{"header":{"cluster_id":15018683188226078538,"member_id":14296685853265834734,"revision":463350,"raft_term":4},"version":"3.6.8","dbSize":2379776,"leader":932788828838692852,"raftIndex":628512,"raftTerm":4,"raftAppliedIndex":628512,"dbSizeInUse":1404928,"storageVersion":"3.6.0","dbSizeQuota":2147483648,"downgradeInfo":{}}},{"Endpoint":"https://172.30.140.102:2379","Status":{"header":{"cluster_id":15018683188226078538,"member_id":12205607066491537982,"revision":463350,"raft_term":4},"version":"3.6.8","dbSize":2383872,"leader":932788828838692852,"raftIndex":628512,"raftTerm":4,"raftAppliedIndex":628512,"dbSizeInUse":1404928,"storageVersion":"3.6.0","dbSizeQuota":2147483648,"downgradeInfo":{}}},{"Endpoint":"https://172.30.140.103:2379","Status":{"header":{"cluster_id":15018683188226078538,"member_id":932788828838692852,"revision":463350,"raft_term":4},"version":"3.6.8","dbSize":2424832,"leader":932788828838692852,"raftIndex":628512,"raftTerm":4,"raftAppliedIndex":628512,"dbSizeInUse":1400832,"storageVersion":"3.6.0","dbSizeQuota":2147483648,"downgradeInfo":{}}}]
1787730330967	[{"Endpoint":"https://172.30.140.101:2379","Status":{"header":{"cluster_id":15018683188226078538,"member_id":14296685853265834734,"revision":463353,"raft_term":4},"version":"3.6.8","dbSize":2379776,"leader":932788828838692852,"raftIndex":628515,"raftTerm":4,"raftAppliedIndex":628515,"dbSizeInUse":1409024,"storageVersion":"3.6.0","dbSizeQuota":2147483648,"downgradeInfo":{}}},{"Endpoint":"https://172.30.140.102:2379","Status":{"header":{"cluster_id":15018683188226078538,"member_id":12205607066491537982,"revision":463353,"raft_term":4},"version":"3.6.8","dbSize":2383872,"leader":932788828838692852,"raftIndex":628515,"raftTerm":4,"raftAppliedIndex":628515,"dbSizeInUse":1409024,"storageVersion":"3.6.0","dbSizeQuota":2147483648,"downgradeInfo":{}}},{"Endpoint":"https://172.30.140.103:2379","Status":{"header":{"cluster_id":15018683188226078538,"member_id":932788828838692852,"revision":463353,"raft_term":4},"version":"3.6.8","dbSize":2424832,"leader":932788828838692852,"raftIndex":628515,"raftTerm":4,"raftAppliedIndex":628515,"dbSizeInUse":1404928,"storageVersion":"3.6.0","dbSizeQuota":2147483648,"downgradeInfo":{}}}]
1787730332201	[{"Endpoint":"https://172.30.140.101:2379","Status":{"header":{"cluster_id":15018683188226078538,"member_id":14296685853265834734,"revision":463354,"raft_term":4},"version":"3.6.8","dbSize":2379776,"leader":932788828838692852,"raftIndex":628516,"raftTerm":4,"raftAppliedIndex":628516,"dbSizeInUse":1409024,"storageVersion":"3.6.0","dbSizeQuota":2147483648,"downgradeInfo":{}}},{"Endpoint":"https://172.30.140.102:2379","Status":{"header":{"cluster_id":15018683188226078538,"member_id":12205607066491537982,"revision":463354,"raft_term":4},"version":"3.6.8","dbSize":2383872,"leader":932788828838692852,"raftIndex":628516,"raftTerm":4,"raftAppliedIndex":628516,"dbSizeInUse":1409024,"storageVersion":"3.6.0","dbSizeQuota":2147483648,"downgradeInfo":{}}},{"Endpoint":"https://172.30.140.103:2379","Status":{"header":{"cluster_id":15018683188226078538,"member_id":932788828838692852,"revision":463354,"raft_term":4},"version":"3.6.8","dbSize":2424832,"leader":932788828838692852,"raftIndex":628516,"raftTerm":4,"raftAppliedIndex":628516,"dbSizeInUse":1404928,"storageVersion":"3.6.0","dbSizeQuota":2147483648,"downgradeInfo":{}}}]
1787730333427	[{"Endpoint":"https://172.30.140.101:2379","Status":{"header":{"cluster_id":15018683188226078538,"member_id":14296685853265834734,"revision":463361,"raft_term":4},"version":"3.6.8","dbSize":2379776,"leader":932788828838692852,"raftIndex":628525,"raftTerm":4,"raftAppliedIndex":628525,"dbSizeInUse":1413120,"storageVersion":"3.6.0","dbSizeQuota":2147483648,"downgradeInfo":{}}},{"Endpoint":"https://172.30.140.102:2379","Status":{"header":{"cluster_id":15018683188226078538,"member_id":12205607066491537982,"revision":463361,"raft_term":4},"version":"3.6.8","dbSize":2383872,"leader":932788828838692852,"raftIndex":628525,"raftTerm":4,"raftAppliedIndex":628525,"dbSizeInUse":1413120,"storageVersion":"3.6.0","dbSizeQuota":2147483648,"downgradeInfo":{}}},{"Endpoint":"https://172.30.140.103:2379","Status":{"header":{"cluster_id":15018683188226078538,"member_id":932788828838692852,"revision":463361,"raft_term":4},"version":"3.6.8","dbSize":2424832,"leader":932788828838692852,"raftIndex":628525,"raftTerm":4,"raftAppliedIndex":628525,"dbSizeInUse":1409024,"storageVersion":"3.6.0","dbSizeQuota":2147483648,"downgradeInfo":{}}}]
1787730334660	[{"Endpoint":"https://172.30.140.101:2379","Status":{"header":{"cluster_id":15018683188226078538,"member_id":14296685853265834734,"revision":463364,"raft_term":4},"version":"3.6.8","dbSize":2379776,"leader":932788828838692852,"raftIndex":628530,"raftTerm":4,"raftAppliedIndex":628530,"dbSizeInUse":1417216,"storageVersion":"3.6.0","dbSizeQuota":2147483648,"downgradeInfo":{}}},{"Endpoint":"https://172.30.140.102:2379","Status":{"header":{"cluster_id":15018683188226078538,"member_id":12205607066491537982,"revision":463365,"raft_term":4},"version":"3.6.8","dbSize":2383872,"leader":932788828838692852,"raftIndex":628531,"raftTerm":4,"raftAppliedIndex":628531,"dbSizeInUse":1417216,"storageVersion":"3.6.0","dbSizeQuota":2147483648,"downgradeInfo":{}}},{"Endpoint":"https://172.30.140.103:2379","Status":{"header":{"cluster_id":15018683188226078538,"member_id":932788828838692852,"revision":463365,"raft_term":4},"version":"3.6.8","dbSize":2424832,"leader":932788828838692852,"raftIndex":628531,"raftTerm":4,"raftAppliedIndex":628531,"dbSizeInUse":1413120,"storageVersion":"3.6.0","dbSizeQuota":2147483648,"downgradeInfo":{}}}]
